out_units,lr,optimizer,p_dropout,epochs,use_early_stopping,activation_function,batch_size,momentum,l2_reg,outer_fold,inner_fold,inner_train_loss,inner_eval_loss
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.018,0.039
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.056,0.058
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.019,0.038
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.057,0.058
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.019,0.039
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.057,0.057
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.019,0.037
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.056,0.058
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.024,0.039
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.056,0.057
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.019,0.036
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.056,0.057
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.019,0.04
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.056,0.057
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.018,0.041
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.055,0.057
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.031,0.037
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.06,0.06
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.028,0.036
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.065,0.063
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.032,0.04
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.061,0.06
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.03,0.04
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.062,0.06
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.024,0.039
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.058,0.059
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.022,0.037
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.058,0.059
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.024,0.039
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.059,0.059
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.021,0.038
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.058,0.059
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.019,0.041
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.057,0.058
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.022,0.038
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.056,0.058
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.019,0.039
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.057,0.058
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.018,0.04
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.057,0.058
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.021,0.042
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.057,0.058
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.015,0.041
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.056,0.058
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.017,0.042
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.056,0.058
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.016,0.044
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.057,0.058
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.031,0.046
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.058,0.062
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.033,0.04
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,4,0.06,0.062
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,4,0.029,0.043
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,4,0.065,0.066
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,4,0.039,0.042
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,4,0.062,0.063
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.025,0.041
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.056,0.061
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.024,0.043
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,4,0.056,0.061
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,4,0.021,0.039
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,4,0.057,0.061
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,4,0.024,0.042
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,4,0.055,0.061
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.02,0.043
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.055,0.061
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.024,0.046
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,4,0.055,0.061
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,4,0.018,0.045
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,4,0.055,0.06
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,4,0.02,0.04
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,4,0.055,0.061
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.017,0.042
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.054,0.061
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.022,0.047
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,4,4,0.054,0.06
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,4,4,0.017,0.046
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,4,4,0.054,0.06
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,4,4,0.016,0.047
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,4,4,0.054,0.06
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,1,0.027,0.044
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,1,0.054,0.062
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,1,0.025,0.045
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,1,0.06,0.065
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,1,0.029,0.045
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,1,0.056,0.062
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,1,0.026,0.042
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,1,0.055,0.062
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,1,0.019,0.046
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,1,0.052,0.061
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,1,0.02,0.044
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,1,0.053,0.061
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,1,0.023,0.048
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,1,0.052,0.061
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,1,0.018,0.047
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,1,0.052,0.061
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,1,0.02,0.047
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,1,0.052,0.061
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,1,0.018,0.044
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,1,0.052,0.061
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,1,0.017,0.048
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,1,0.051,0.061
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,1,0.017,0.045
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,1,0.051,0.061
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,1,0.016,0.047
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,1,0.051,0.06
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,1,0.018,0.05
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,1,0.052,0.061
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,1,0.016,0.049
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,1,0.051,0.061
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,1,0.014,0.048
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,1,0.05,0.06
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,2,0.031,0.039
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,2,0.057,0.058
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,2,0.028,0.038
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,2,0.057,0.058
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,2,0.032,0.037
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,2,0.064,0.062
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,2,0.029,0.041
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,2,0.058,0.058
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,2,0.026,0.038
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,2,0.056,0.058
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,2,0.026,0.039
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,2,0.055,0.057
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,2,0.022,0.041
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,2,0.054,0.057
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,2,0.021,0.043
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,2,0.054,0.057
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,2,0.02,0.04
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,2,0.054,0.057
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,2,0.019,0.039
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,2,0.053,0.057
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,2,0.019,0.039
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,2,0.053,0.057
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,2,0.019,0.04
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,2,0.053,0.057
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,2,0.016,0.038
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,2,0.053,0.057
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,2,0.019,0.04
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,2,0.053,0.057
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,2,0.016,0.039
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,2,0.052,0.056
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,2,0.014,0.038
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,2,0.053,0.057
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,3,0.032,0.037
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,3,0.06,0.059
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,3,0.031,0.036
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,3,0.063,0.061
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,3,0.026,0.036
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,3,0.059,0.058
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,3,0.025,0.036
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,3,0.06,0.059
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,3,0.021,0.039
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,3,0.055,0.057
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,3,0.027,0.038
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,3,0.055,0.056
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,3,0.021,0.037
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,3,0.057,0.057
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,3,0.02,0.039
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,3,0.055,0.057
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,3,0.019,0.042
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,3,0.055,0.056
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,3,0.02,0.038
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,3,0.054,0.056
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,3,0.019,0.038
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,3,0.054,0.056
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,3,0.017,0.039
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,3,0.055,0.056
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,3,0.018,0.037
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,3,0.055,0.056
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,3,0.022,0.039
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,3,0.055,0.057
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,3,0.018,0.039
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,3,0.054,0.056
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,3,0.016,0.04
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,3,0.053,0.056
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,4,0.029,0.033
4,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,4,0.058,0.057
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,4,0.026,0.034
4,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,4,0.06,0.057
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,4,0.031,0.035
4,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,4,0.061,0.057
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,4,0.028,0.035
4,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,4,0.066,0.06
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,4,0.021,0.036
8,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,4,0.057,0.056
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,4,0.024,0.036
8,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,4,0.057,0.056
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,4,0.026,0.034
8,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,4,0.055,0.055
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,4,0.02,0.036
8,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,4,0.058,0.056
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,4,0.02,0.034
12,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,4,0.056,0.055
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,4,0.023,0.037
12,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,4,0.056,0.055
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,4,0.02,0.037
12,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,4,0.055,0.055
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,4,0.02,0.035
12,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,4,0.054,0.055
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.0,5,4,0.02,0.035
16,0.01,SGD,0.2,1000,True,relu,64,0.0,0.1,5,4,0.054,0.055
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.0,5,4,0.019,0.034
16,0.01,SGD,0.2,1000,True,relu,64,0.1,0.1,5,4,0.054,0.055
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.0,5,4,0.018,0.036
16,0.01,SGD,0.2,1000,False,relu,64,0.0,0.1,5,4,0.054,0.055
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.0,5,4,0.015,0.035
16,0.01,SGD,0.2,1000,False,relu,64,0.1,0.1,5,4,0.054,0.054
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,1,0.026,0.043
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,1,0.058,0.059
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,1,0.024,0.043
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,1,0.06,0.059
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,1,0.027,0.043
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,1,0.062,0.061
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,1,0.022,0.048
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,1,0.065,0.064
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,1,0.021,0.044
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,1,0.056,0.058
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,1,0.019,0.042
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,1,0.057,0.058
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,1,0.013,0.052
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,1,0.056,0.058
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,1,0.013,0.051
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,1,0.055,0.058
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,1,0.015,0.044
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,1,0.055,0.057
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,1,0.016,0.044
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,1,0.055,0.058
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,1,0.01,0.051
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,1,0.056,0.057
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,1,0.009,0.058
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,1,0.055,0.058
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,1,0.015,0.048
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,1,0.053,0.057
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,1,0.013,0.042
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,1,0.055,0.057
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,1,0.007,0.048
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,1,0.054,0.057
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,1,0.008,0.051
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,1,0.055,0.057
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,2,0.035,0.04
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,2,0.062,0.063
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,2,0.026,0.038
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,2,0.06,0.058
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,2,0.023,0.05
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,2,0.062,0.059
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,2,0.024,0.041
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,2,0.06,0.058
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,2,0.02,0.044
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,2,0.058,0.056
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,2,0.02,0.041
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,2,0.057,0.056
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,2,0.014,0.047
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,2,0.057,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,2,0.016,0.052
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,2,0.057,0.057
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,2,0.015,0.04
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,2,0.056,0.056
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,2,0.016,0.043
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,2,0.056,0.056
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,2,0.01,0.047
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,2,0.056,0.056
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,2,0.01,0.048
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,2,0.056,0.056
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,2,0.014,0.042
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,2,0.055,0.056
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,2,0.012,0.043
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,2,0.056,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,2,0.007,0.042
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,2,0.055,0.057
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,2,0.008,0.049
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,2,0.055,0.055
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,3,0.027,0.04
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,3,0.061,0.059
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,3,0.025,0.039
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,3,0.062,0.058
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,3,0.024,0.045
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,3,0.067,0.06
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,3,0.02,0.046
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,3,0.059,0.057
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,3,0.02,0.043
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,3,0.058,0.059
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,3,0.02,0.041
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,3,0.058,0.057
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,3,0.013,0.044
8,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,3,0.056,0.056
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,3,0.014,0.045
8,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,3,0.057,0.056
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,3,0.018,0.039
12,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,3,0.056,0.055
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,3,0.018,0.04
12,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,3,0.057,0.056
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,3,0.01,0.042
12,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,3,0.056,0.056
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,3,0.009,0.043
12,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,3,0.056,0.055
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,3,0.015,0.038
16,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,3,0.055,0.056
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,3,0.012,0.042
16,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,3,0.055,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,3,0.009,0.044
16,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,3,0.056,0.056
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,3,0.008,0.047
16,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,3,0.055,0.056
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,4,0.025,0.048
4,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,4,0.057,0.063
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,4,0.028,0.044
4,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,4,0.058,0.063
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.0,1,4,0.023,0.061
4,0.1,SGD,0.2,1000,False,relu,64,0.0,0.1,1,4,0.057,0.062
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.0,1,4,0.025,0.059
4,0.1,SGD,0.2,1000,False,relu,64,0.1,0.1,1,4,0.058,0.063
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.0,1,4,0.018,0.048
8,0.1,SGD,0.2,1000,True,relu,64,0.0,0.1,1,4,0.054,0.063
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.0,1,4,0.02,0.048
8,0.1,SGD,0.2,1000,True,relu,64,0.1,0.1,1,4,0.054,0.062
